uid,namedLocation,date,eventID,domainID,siteID,plotID,subplotID,nestedSubplotID,groupID,taxonID,scientificName,taxonRank,identificationReferences,identificationQualifier,volumePercent,livePercent,deadPercent,canopyArea,meanHeight,remarks,measuredBy,recordedBy,dataQF
"46a840c2-f59c-4534-9459-769ded79fd7e","KONZ_053.basePlot.vst","2015-10-12","vst_KONZ_2015","D06","KONZ","KONZ_053","40","3","40 _0","SYOR","Symphoricarpos orbiculatus Moench","species",,,10,100,0,1.4,0.76,,"skremidas@neoninc.org","sgrishkowsky@field-ops.org","legacyData"
"19902cfe-3b7f-4474-aad9-c26db138fc42","KONZ_053.basePlot.vst","2015-10-12","vst_KONZ_2015","D06","KONZ","KONZ_053","40","3","40 _0","ULMUS","Ulmus sp.","genus",,,30,100,0,1.4,0.76,,"skremidas@neoninc.org","sgrishkowsky@field-ops.org","legacyData"
"82292f49-fa19-4d0b-889b-8e176566e455","KONZ_053.basePlot.vst","2015-10-12","vst_KONZ_2015","D06","KONZ","KONZ_053","40","3","40 _0","VITIS","Vitis sp.","genus",,,60,100,0,1.4,0.76,,"skremidas@neoninc.org","sgrishkowsky@field-ops.org","legacyData"
"7c495dd6-916c-422c-ac5d-4229857d3da5","KONZ_053.basePlot.vst","2015-10-12","vst_KONZ_2015","D06","KONZ","KONZ_053","32","2","32 _0","RHAR4","Rhus aromatica Aiton","species",,,100,80,20,3.0,1.56,,"skremidas@neoninc.org","sgrishkowsky@field-ops.org","legacyData"
"f28094f4-0d6c-4906-8d3e-6f9539109c1e","KONZ_069.basePlot.vst","2015-10-19","vst_KONZ_2015","D06","KONZ","KONZ_069","40","1","40 _0","RHAR4","Rhus aromatica Aiton","species",,,100,60,40,6.0,2.32,"QC: no transcription errors","mnoland@field-ops.org","sgrischkowsky@field-ops.org","legacyData"
"3008d87d-72b7-4245-a7aa-eeec9edf92d5","KONZ_064.basePlot.vst","2015-10-20","vst_KONZ_2015","D06","KONZ","KONZ_064","32","2","32 _0","RHAR4","Rhus aromatica Aiton","species",,,99,90,10,6.0,2.46,"QC: no transcription errors","sgrischkowsky@field-ops.org","nstanton@neoninc.org","legacyData"
"79f58ab3-5747-4cba-bcb5-556779f2dcb6","KONZ_064.basePlot.vst","2015-10-22","vst_KONZ_2015","D06","KONZ","KONZ_064","32","4","32 _0","CODR","Cornus drummondii C.A. Mey.","species",,,1,100,0,6.0,2.46,,"sgrischkowsky@field-ops.org","nstanton@neoninc.org","legacyData"
"f54514ab-f42e-4f37-8623-c08d4095c5d6","KONZ_056.basePlot.vst","2015-10-22","vst_KONZ_2015","D06","KONZ","KONZ_056","31",,"31 _0","RHAR4","Rhus aromatica Aiton","species",,,85,85,15,2.0,1.20,"QC: no transcription errors found","nstanton@neoninc.org","skremidas@neoninc.org","legacyData"
"436fc575-8659-44b4-9be7-72a2db40875e","KONZ_056.basePlot.vst","2015-10-22","vst_KONZ_2015","D06","KONZ","KONZ_056","31",,"31 _0","ROAR3","Rosa arkansana Porter","species",,,5,100,0,2.0,1.20,"QC: no transcription errors found","nstanton@neoninc.org","skremidas@neoninc.org","legacyData"
"afe8beb9-b988-4de7-821a-72eab77acb6d","KONZ_056.basePlot.vst","2015-10-22","vst_KONZ_2015","D06","KONZ","KONZ_056","31",,"31 _0","CODR","Cornus drummondii C.A. Mey.","species",,,10,100,0,2.0,1.20,"QC: no transcription errors found","nstanton@neoninc.org","skremidas@neoninc.org","legacyData"
"b76eb451-5433-4d37-a764-ee093065709b","KONZ_070.basePlot.vst","2015-10-23","vst_KONZ_2015","D06","KONZ","KONZ_070","31",,"31 _0","RHAR4","Rhus aromatica Aiton","species",,,30,40,60,4.0,1.40,"QC: no transcription errors found","mnoland@field-ops.org","skremidas@neoninc.org","legacyData"
"f5b5287d-cf16-4b8a-8708-3b640374f01c","KONZ_054.basePlot.vst","2015-10-23","vst_KONZ_2015","D06","KONZ","KONZ_054","31","4","31 _0","RHAR4","Rhus aromatica Aiton","species",,,100,90,10,1.0,1.06,,"mnoland@field-ops.org","skremidas@neoninc.org","legacyData"
