uid,namedLocation,date,eventID,domainID,siteID,plotID,subplotID,nestedSubplotID,groupID,taxonID,scientificName,taxonRank,identificationReferences,identificationQualifier,volumePercent,livePercent,deadPercent,canopyArea,meanHeight,remarks,measuredBy,recordedBy,dataQF
"49fdfc9a-8b55-4b1e-867e-a9a4affd0b71","KONZ_055.basePlot.vst","2016-11-01","vst_KONZ_2016","D06","KONZ","KONZ_055","41",,"41_01","RHAR4","Rhus aromatica Aiton","species",,,93,45,55,1.9,0.90,,"eolsen@field-ops.org","akuczera@field-ops.org",
"c68d0413-3984-4e0a-9ed8-5c413917384e","KONZ_055.basePlot.vst","2016-11-01","vst_KONZ_2016","D06","KONZ","KONZ_055","31",,"31_01","CEANO","Ceanothus sp.","genus",,,3,95,5,0.9,0.70,,"eolsen@field-ops.org","akuczera@field-ops.org",
"d984a2ba-82a4-4c00-acf7-195a755c7108","KONZ_055.basePlot.vst","2016-11-01","vst_KONZ_2016","D06","KONZ","KONZ_055","31",,"31_02","RHAR4","Rhus aromatica Aiton","species",,,87,25,75,0.8,0.98,,"eolsen@field-ops.org","akuczera@field-ops.org",
"257f9298-d894-44ff-a58c-847d8a37d117","KONZ_055.basePlot.vst","2016-11-01","vst_KONZ_2016","D06","KONZ","KONZ_055","31",,"31_02","ROAR3","Rosa arkansana Porter","species",,,4,95,5,0.8,0.98,,"eolsen@field-ops.org","akuczera@field-ops.org",
"e8fe0a88-3d5d-4d34-9d75-beec734b9a06","KONZ_055.basePlot.vst","2016-11-01","vst_KONZ_2016","D06","KONZ","KONZ_055","31",,"31_01","RHAR4","Rhus aromatica Aiton","species",,,92,25,75,0.9,0.70,,"eolsen@field-ops.org","akuczera@field-ops.org",
"9fee520d-9177-498f-bc93-681d90023640","KONZ_055.basePlot.vst","2016-11-01","vst_KONZ_2016","D06","KONZ","KONZ_055","31",,"31_01","ROAR3","Rosa arkansana Porter","species",,,5,95,5,0.9,0.70,,"eolsen@field-ops.org","akuczera@field-ops.org",
"d0c46bf4-b2bb-44fb-a878-a0d55b7fb92e","KONZ_055.basePlot.vst","2016-11-01","vst_KONZ_2016","D06","KONZ","KONZ_055","41",,"41_01","CEANO","Ceanothus sp.","genus",,,2,95,5,1.9,0.90,,"eolsen@field-ops.org","akuczera@field-ops.org",
"bb46f196-dcb1-40e3-b98f-b2aebfce2b42","KONZ_055.basePlot.vst","2016-11-01","vst_KONZ_2016","D06","KONZ","KONZ_055","32",,"32_01","RHAR4","Rhus aromatica Aiton","species",,,93,35,65,2.3,1.06,,"eolsen@field-ops.org","akuczera@field-ops.org",
"ec440c9d-f972-41c0-bd67-70e5a1fb7bb8","KONZ_055.basePlot.vst","2016-11-01","vst_KONZ_2016","D06","KONZ","KONZ_055","32",,"32_01","CODR","Cornus drummondii C.A. Mey.","species",,,5,90,10,2.3,1.06,,"eolsen@field-ops.org","akuczera@field-ops.org",
"a6802fc6-b7c7-44be-ae33-dbf51770eb66","KONZ_055.basePlot.vst","2016-11-01","vst_KONZ_2016","D06","KONZ","KONZ_055","32",,"32_01","CEANO","Ceanothus sp.","genus",,,2,95,5,2.3,1.06,,"eolsen@field-ops.org","akuczera@field-ops.org",
"bef883ed-bba2-4858-b2df-1d9259eebdd6","KONZ_055.basePlot.vst","2016-11-01","vst_KONZ_2016","D06","KONZ","KONZ_055","41",,"41_01","CODR","Cornus drummondii C.A. Mey.","species",,,5,80,20,1.9,0.90,,"eolsen@field-ops.org","akuczera@field-ops.org",
"fa4e94fc-47f5-4a68-95e4-478f40b6d51e","KONZ_055.basePlot.vst","2016-11-01","vst_KONZ_2016","D06","KONZ","KONZ_055","31",,"31_02","CODR","Cornus drummondii C.A. Mey.","species",,,1,50,50,0.8,0.98,,"eolsen@field-ops.org","akuczera@field-ops.org",
"419fd24e-cb7b-43d1-8282-fc71195642ad","KONZ_064.basePlot.vst","2016-11-03","vst_KONZ_2016","D06","KONZ","KONZ_064","32","4","32_02","CODR","Cornus drummondii C.A. Mey.","species",,,5,95,5,9.3,1.70,,"kkelly@battelleecology.org","elaske@field-ops.org",
"339ef268-cd18-4ce7-8d69-c2edb7859117","KONZ_064.basePlot.vst","2016-11-03","vst_KONZ_2016","D06","KONZ","KONZ_064","32","2","32_01","CODR","Cornus drummondii C.A. Mey.","species",,,25,90,10,2.7,2.50,,"kkelly@battelleecology.org","elaske@field-ops.org",
"6bc615e7-eb38-458d-b6b3-24df3e47d30f","KONZ_064.basePlot.vst","2016-11-03","vst_KONZ_2016","D06","KONZ","KONZ_064","32","4","32_02","RHAR4","Rhus aromatica Aiton","species",,,95,95,5,9.3,1.70,,"kkelly@battelleecology.org","elaske@field-ops.org",
"acf53615-35ef-448e-8b1e-c3af89363055","KONZ_064.basePlot.vst","2016-11-03","vst_KONZ_2016","D06","KONZ","KONZ_064","32","4","32_03","CODR","Cornus drummondii C.A. Mey.","species",,,10,95,5,9.1,1.58,,"kkelly@battelleecology.org","elaske@field-ops.org",
"6d8f4086-6375-4e79-937f-356116983be6","KONZ_064.basePlot.vst","2016-11-03","vst_KONZ_2016","D06","KONZ","KONZ_064","32","2","32_01","RHAR4","Rhus aromatica Aiton","species",,,75,90,10,2.7,2.50,,"kkelly@battelleecology.org","elaske@field-ops.org",
"75149477-a2f9-4bad-afaf-ad479f78f5ab","KONZ_044.basePlot.vst","2016-11-03","vst_KONZ_2016","D06","KONZ","KONZ_044","41",,"41_01","RHAR4","Rhus aromatica Aiton","species",,,10,98,2,3.3,1.20,,"kkelly@battelleecology.org","elaske@field-ops.org",
"e7a40aa4-1103-44ba-92e0-c394a80ace75","KONZ_064.basePlot.vst","2016-11-03","vst_KONZ_2016","D06","KONZ","KONZ_064","32","4","32_03","RHAR4","Rhus aromatica Aiton","species",,,90,95,5,9.1,1.58,,"kkelly@battelleecology.org","elaske@field-ops.org",
"c05f4482-c450-476b-8d6a-c7613a857ad9","KONZ_044.basePlot.vst","2016-11-03","vst_KONZ_2016","D06","KONZ","KONZ_044","41",,"41_01","CODR","Cornus drummondii C.A. Mey.","species",,,88,85,15,3.3,1.20,,"kkelly@battelleecology.org","elaske@field-ops.org",
"931eb0b9-d447-4f39-84e9-74534c4cb67e","KONZ_044.basePlot.vst","2016-11-03","vst_KONZ_2016","D06","KONZ","KONZ_044","41",,"41_02","CODR","Cornus drummondii C.A. Mey.","species",,,40,70,30,3.8,0.98,,"kkelly@battelleecology.org","elaske@field-ops.org",
"40e7c18c-bba2-496f-a1d3-1d47ac414609","KONZ_044.basePlot.vst","2016-11-03","vst_KONZ_2016","D06","KONZ","KONZ_044","40",,"40_02","RHAR4","Rhus aromatica Aiton","species",,,100,85,15,1.7,1.16,,"kkelly@battelleecology.org","elaske@field-ops.org",
"0eee7552-e3e5-4848-be65-8b6c94d4b628","KONZ_044.basePlot.vst","2016-11-03","vst_KONZ_2016","D06","KONZ","KONZ_044","31",,"31_02","RHAR4","Rhus aromatica Aiton","species",,,100,70,30,6.8,1.38,,"kkelly@battelleecology.org","elaske@field-ops.org",
"24db80d8-8176-4693-a2f3-6b1fe923be4c","KONZ_044.basePlot.vst","2016-11-03","vst_KONZ_2016","D06","KONZ","KONZ_044","31",,"31_01","RHAR4","Rhus aromatica Aiton","species",,,100,85,15,0.8,1.20,,"kkelly@battelleecology.org","elaske@field-ops.org",
"986645b7-14f6-4496-9410-6f95dfead570","KONZ_044.basePlot.vst","2016-11-03","vst_KONZ_2016","D06","KONZ","KONZ_044","40",,"40_01","RHAR4","Rhus aromatica Aiton","species",,,100,90,10,3.2,1.12,,"kkelly@battelleecology.org","elaske@field-ops.org",
"7c48cf4f-6fd4-42fc-9793-b705ac402a51","KONZ_044.basePlot.vst","2016-11-03","vst_KONZ_2016","D06","KONZ","KONZ_044","41",,"41_01","ULMUS","Ulmus sp.","genus",,,2,100,0,3.3,1.20,,"kkelly@battelleecology.org","elaske@field-ops.org",
"f74309c2-4209-41db-a417-1057315a90a1","KONZ_044.basePlot.vst","2016-11-03","vst_KONZ_2016","D06","KONZ","KONZ_044","41",,"41_02","RHAR4","Rhus aromatica Aiton","species",,,60,70,30,3.8,0.98,,"kkelly@battelleecology.org","elaske@field-ops.org",
"b6e387d7-9154-4757-9004-90a85677c2f0","KONZ_044.basePlot.vst","2016-11-03","vst_KONZ_2016","D06","KONZ","KONZ_044","32",,"32_01","RHAR4","Rhus aromatica Aiton","species",,,100,90,10,3.8,1.06,,"kkelly@battelleecology.org","elaske@field-ops.org",
