uid,namedLocation,date,eventID,domainID,siteID,plotID,subplotID,nestedSubplotID,groupID,taxonID,scientificName,taxonRank,identificationReferences,identificationQualifier,volumePercent,livePercent,deadPercent,canopyArea,meanHeight,remarks,measuredBy,recordedBy,dataQF
"dbf4db9f-951b-4545-b906-9068245d4898","NIWO_058.basePlot.vst","2015-08-03","vst_NIWO_2015","D13","NIWO","NIWO_058",,,"1","SALIX","Salix sp.","genus",,,40,100,0,16.0,1.50,,"dbradley@field-ops.org","acampanella@field-ops.org","legacyData"
"96119838-9246-4ad1-87f2-eaf9e766b7ca","NIWO_058.basePlot.vst","2015-08-03","vst_NIWO_2015","D13","NIWO","NIWO_058",,,"2","PIEN","Picea engelmannii Parry ex Engelm.","species",,,15,95,5,53.0,1.82,,"dbradley@field-ops.org","acampanella@field-ops.org","legacyData"
"6497a3eb-6693-4de6-a4d8-d85a44a00e4b","NIWO_058.basePlot.vst","2015-08-03","vst_NIWO_2015","D13","NIWO","NIWO_058",,,"2","ABLA","Abies lasiocarpa (Hook.) Nutt.","species",,,75,100,0,53.0,1.82,,"dbradley@field-ops.org","acampanella@field-ops.org","legacyData"
"d4436c34-1b23-4b12-aec8-2373c81dd3b8","NIWO_061.basePlot.vst","2015-08-06","vst_NIWO_2015","D13","NIWO","NIWO_061",,"3","NA NA","ABLA","Abies lasiocarpa (Hook.) Nutt.","species",,,100,100,0,3.0,0.66,,"kbarrett@neoninc.org","dstetson@neoninc.org","legacyData"
"9be8353d-9423-4861-9063-179b21eb2c5c","NIWO_064.basePlot.vst","2015-08-07","vst_NIWO_2015","D13","NIWO","NIWO_064",,"4","NA NA","JUCO6","Juniperus communis L.","species",,,100,100,0,4.0,0.32,,"kbarrett@neoninc.org","dbradley@field-ops.org","legacyData"
"5650a0e3-2678-4780-8822-3bcada59632f","NIWO_063.basePlot.vst","2015-08-14","vst_NIWO_2015","D13","NIWO","NIWO_063",,,"NA NA","SALIX","Salix sp.","genus",,,5,100,0,67.0,2.90,,"kbarrett@neoninc.org","jjensen@field-ops.org","legacyData"
"7ec6f3ba-cee5-48cd-b9e7-c35dfadab525","NIWO_063.basePlot.vst","2015-08-14","vst_NIWO_2015","D13","NIWO","NIWO_063",,,"1","ABLA","Abies lasiocarpa (Hook.) Nutt.","species",,,25,100,0,19.0,2.84,,"kbarrett@neoninc.org","jjensen@field-ops.org","legacyData"
"92204769-d3e5-4e61-b657-567aaf9c2d6f","NIWO_046.basePlot.vst","2015-08-14","vst_NIWO_2015","D13","NIWO","NIWO_046",,"1","NA NA","ABLA","Abies lasiocarpa (Hook.) Nutt.","species",,,100,95,5,2.0,0.68,,"kbarrett@neoninc.org","acampanella@field-ops.org","legacyData"
"c2fc9579-811e-4b0c-9bfa-8ad362e55e38","NIWO_063.basePlot.vst","2015-08-14","vst_NIWO_2015","D13","NIWO","NIWO_063",,,"NA NA","JUCO6","Juniperus communis L.","species",,,100,100,0,67.0,0.80,,"kbarrett@neoninc.org","jjensen@field-ops.org","legacyData"
"886fdae8-24d1-46e5-8e75-d9fe6429a70d","NIWO_047.basePlot.vst","2015-08-14","vst_NIWO_2015","D13","NIWO","NIWO_047",,,"1","PIEN","Picea engelmannii Parry ex Engelm.","species",,,45,95,5,53.0,1.88,,"kbarrett@neoninc.org","acampanella@field-ops.org","legacyData"
