uid,namedLocation,date,eventID,domainID,siteID,plotID,subplotID,nestedSubplotID,groupID,taxonID,scientificName,taxonRank,identificationReferences,identificationQualifier,volumePercent,livePercent,deadPercent,canopyArea,meanHeight,remarks,measuredBy,recordedBy,dataQF
"67a6e8c5-fca3-4c64-890d-309e9a05683a","SOAP_057.basePlot.vst","2015-09-22","vst_SOAP_2015","D17","SOAP","SOAP_057","39",,"39_01","CEMOG","Cercocarpus montanus Raf. var. glaber (S. Watson) F.L. Martin","variety",,,30,98,2,2.0,2.04,,"krian@neoninc.org","tedgarian@neoninc.org","legacyData"
"e0b78529-96f6-4276-bbca-fb66345b4645","SOAP_057.basePlot.vst","2015-09-22","vst_SOAP_2015","D17","SOAP","SOAP_057","39",,"39 _0","CEMOG","Cercocarpus montanus Raf. var. glaber (S. Watson) F.L. Martin","variety",,,30,98,2,2.0,2.04,,"krian@neoninc.org","tedgarian@neoninc.org","legacyData"
"d16e62e8-b0f1-4f49-8beb-b779d44e6af1","SOAP_057.basePlot.vst","2015-09-22","vst_SOAP_2015","D17","SOAP","SOAP_057","39",,"39 _0","QUCH2","Quercus chrysolepis Liebm.","species",,,70,90,10,2.0,2.04,"proofed and no errors","krian@neoninc.org","tedgarian@neoninc.org","legacyData"
"ee1517cd-fc6d-45bf-a0dd-90fbd39f9709","SOAP_057.basePlot.vst","2015-09-22","vst_SOAP_2015","D17","SOAP","SOAP_057","39",,"39_01","QUCH2","Quercus chrysolepis Liebm.","species",,,70,90,10,2.0,2.20,"proofed and no errors","krian@neoninc.org","tedgarian@neoninc.org","legacyData"
"cfc0c633-ff2a-4505-ab81-cb863d77e5b1","SOAP_051.basePlot.vst","2015-09-28","vst_SOAP_2015","D17","SOAP","SOAP_051","39","3","39 _0","LOIN4","Lonicera interrupta Benth.","species",,,2,70,30,16.0,2.76,,"krian@neoninc.org","lwade@field-ops.org","legacyData"
"7eb267c3-7e93-4478-8299-5ae8e9d1a626","SOAP_051.basePlot.vst","2015-09-28","vst_SOAP_2015","D17","SOAP","SOAP_051","39","1","39 _0","FRCA6","Fremontodendron californicum (Torr.) Coville","species",,,97,85,15,16.0,2.18,,"krian@neoninc.org","lwade@field-ops.org","legacyData"
"1df7e211-e5e7-4086-a349-5818e9395754","SOAP_051.basePlot.vst","2015-09-28","vst_SOAP_2015","D17","SOAP","SOAP_051","39","1","39 _0","ARVIM","Arctostaphylos viscida Parry ssp. mariposa (Dudley) P.V. Wells","subspecies",,,60,95,5,16.0,2.48,,"krian@neoninc.org","lwade@field-ops.org","legacyData"
"2ebda6df-f84f-42cf-8439-08771fcb9d82","SOAP_051.basePlot.vst","2015-09-28","vst_SOAP_2015","D17","SOAP","SOAP_051","21","1","21 _0","LOIN4","Lonicera interrupta Benth.","species",,,30,5,95,4.0,1.68,,"krian@neoninc.org","lwade@field-ops.org","legacyData"
"5c96beaa-34f3-4d2e-96b4-b4fc31f10ddf","SOAP_051.basePlot.vst","2015-09-28","vst_SOAP_2015","D17","SOAP","SOAP_051","39","3","39 _0","ARVIM","Arctostaphylos viscida Parry ssp. mariposa (Dudley) P.V. Wells","subspecies",,,68,85,15,16.0,2.76,,"krian@neoninc.org","lwade@field-ops.org","legacyData"
"4550ac1c-4cdf-4a20-b0be-fea5556c5001","SOAP_051.basePlot.vst","2015-09-28","vst_SOAP_2015","D17","SOAP","SOAP_051","39","1","39 _0","CECU","Ceanothus cuneatus (Hook.) Nutt.","species",,,40,70,30,16.0,2.48,,"krian@neoninc.org","lwade@field-ops.org","legacyData"
"2134ba43-9805-439d-abc5-11aa0c3a1dc3","SOAP_051.basePlot.vst","2015-09-28","vst_SOAP_2015","D17","SOAP","SOAP_051","39","3","39 _0","FRCA6","Fremontodendron californicum (Torr.) Coville","species",,,75,90,10,16.0,2.44,,"krian@neoninc.org","lwade@field-ops.org","legacyData"
