uid,namedLocation,date,eventID,domainID,siteID,plotID,subplotID,nestedSubplotID,groupID,taxonID,scientificName,taxonRank,identificationReferences,identificationQualifier,volumePercent,livePercent,deadPercent,canopyArea,meanHeight,remarks,measuredBy,recordedBy,dataQF
"904e3530-d91d-43e6-aa17-0302f790ad0d","JORN_005.basePlot.vst","2015-10-01","vst_JORN_2015","D14","JORN","JORN_005","31",,"31 _0","PRGL2","Prosopis glandulosa Torr.","species",,,100,85,15,18.0,1.00,,"rolinger@field-ops.org","wgolser@neoninc.org","legacyData"
"193d0889-d886-456a-abd3-bad60ea4f3c4","JORN_008.basePlot.vst","2015-10-01","vst_JORN_2015","D14","JORN","JORN_008","32",,"32 _0","PRGL2","Prosopis glandulosa Torr.","species",,,100,60,40,2.8,0.86,,"kharris@neoninc.org","ewashburne@field-ops.org","legacyData"
"9a92e1b5-28f9-406e-8bd8-8a56190b23ff","JORN_008.basePlot.vst","2015-10-01","vst_JORN_2015","D14","JORN","JORN_008","40",,"40 _0","PRGL2","Prosopis glandulosa Torr.","species",,,100,85,15,16.1,0.84,,"kharris@neoninc.org","ewashburne@field-ops.org","legacyData"
"a22fa928-2376-40fa-ba03-41749ff39b82","JORN_016.basePlot.vst","2015-10-01","vst_JORN_2015","D14","JORN","JORN_016","40",,"40 _0","PRGL2","Prosopis glandulosa Torr.","species",,,100,85,15,14.1,0.96,,"kharris@neoninc.org","ewashburne@field-ops.org","legacyData"
"34101de7-66d4-43db-9baf-ab70616cee1d","JORN_016.basePlot.vst","2015-10-01","vst_JORN_2015","D14","JORN","JORN_016","40",,"40 _0","PRGL2","Prosopis glandulosa Torr.","species",,,100,85,15,14.1,0.86,,"kharris@neoninc.org","ewashburne@field-ops.org","legacyData"
"b3114ad3-0722-4512-9398-f65c8d4fad6b","JORN_005.basePlot.vst","2015-10-01","vst_JORN_2015","D14","JORN","JORN_005","32",,"32 _0","PRGL2","Prosopis glandulosa Torr.","species",,,100,85,15,5.0,0.92,,"rolinger@field-ops.org","wgolser@neoninc.org","legacyData"
"3bfcb23c-5466-4e12-9cc2-7da0a0ca45fb","JORN_016.basePlot.vst","2015-10-01","vst_JORN_2015","D14","JORN","JORN_016","31",,"31 _0","PRGL2","Prosopis glandulosa Torr.","species",,,100,65,35,2.3,0.74,,"kharris@neoninc.org","ewashburne@field-ops.org","legacyData"
"5dd95960-52a5-4440-8e8b-b5bbae9d64c4","JORN_016.basePlot.vst","2015-10-01","vst_JORN_2015","D14","JORN","JORN_016","32",,"32 _0","PRGL2","Prosopis glandulosa Torr.","species",,,100,93,7,17.1,0.84,,"kharris@neoninc.org","ewashburne@field-ops.org","legacyData"
"dc65aa73-f33e-4377-940f-3ef2fd2e90d3","JORN_016.basePlot.vst","2015-10-01","vst_JORN_2015","D14","JORN","JORN_016","40",,"40 _0","PRGL2","Prosopis glandulosa Torr.","species",,,100,60,40,14.1,0.80,,"kharris@neoninc.org","ewashburne@field-ops.org","legacyData"
"dbb5da45-8e0f-4d5e-96c8-82ac75b5a008","JORN_005.basePlot.vst","2015-10-01","vst_JORN_2015","D14","JORN","JORN_005","32",,"32 _0","PRGL2","Prosopis glandulosa Torr.","species",,,100,85,15,5.0,1.02,,"rolinger@field-ops.org","wgolser@neoninc.org","legacyData"
