uid,namedLocation,date,eventID,domainID,siteID,plotID,subplotID,nestedSubplotID,groupID,taxonID,scientificName,taxonRank,identificationReferences,identificationQualifier,volumePercent,livePercent,deadPercent,canopyArea,meanHeight,remarks,measuredBy,recordedBy,dataQF
"7bff2577-1f48-4328-8419-0ea8c94b9935","NIWO_058.basePlot.vst","2016-10-04","vst_NIWO_2016","D13","NIWO","NIWO_058","32",,"32_01","ABLAL","Abies lasiocarpa (Hook.) Nutt. var. lasiocarpa","variety",,,95,95,5,59.0,1.76,,"dbradley@neoninc.org","jlinden@field-ops.org",
"a0e1b679-6f88-4074-b62a-9e34cabc7bf1","NIWO_058.basePlot.vst","2016-10-04","vst_NIWO_2016","D13","NIWO","NIWO_058","31",,"31_02","ABLAL","Abies lasiocarpa (Hook.) Nutt. var. lasiocarpa","variety",,,80,95,5,15.0,1.64,,"dbradley@neoninc.org","jlinden@field-ops.org",
"a9c3efd5-9096-4e63-863e-9d867effd1ca","NIWO_058.basePlot.vst","2016-10-04","vst_NIWO_2016","D13","NIWO","NIWO_058","41",,"41_01","PIEN","Picea engelmannii Parry ex Engelm.","species",,,80,98,2,23.0,0.92,,"dbradley@neoninc.org","jlinden@field-ops.org",
"5aa98389-498f-435e-8418-d263361e4ff2","NIWO_058.basePlot.vst","2016-10-04","vst_NIWO_2016","D13","NIWO","NIWO_058","32",,"32_01","PIEN","Picea engelmannii Parry ex Engelm.","species",,,5,100,0,59.0,1.76,,"dbradley@neoninc.org","jlinden@field-ops.org",
"ca7fe191-2b76-4337-a8a4-52c49a274696","NIWO_058.basePlot.vst","2016-10-04","vst_NIWO_2016","D13","NIWO","NIWO_058","41",,"41_01","SALIX","Salix sp.","genus",,,20,100,0,23.0,0.92,,"dbradley@neoninc.org","jlinden@field-ops.org",
"6e6d2efa-a375-4362-b88c-4be62644dcb2","NIWO_058.basePlot.vst","2016-10-04","vst_NIWO_2016","D13","NIWO","NIWO_058","31",,"31_03","SALIX","Salix sp.","genus",,,100,100,0,1.0,0.84,,"dbradley@neoninc.org","jlinden@field-ops.org",
"6b5dbce8-a372-467f-8d31-dae34b563e65","NIWO_058.basePlot.vst","2016-10-04","vst_NIWO_2016","D13","NIWO","NIWO_058","31",,"31_01","SALIX","Salix sp.","genus",,,100,100,0,4.0,0.84,,"dbradley@neoninc.org","jlinden@field-ops.org",
"27f45b4f-74b5-4e87-b2e8-d6ea894637bf","NIWO_058.basePlot.vst","2016-10-04","vst_NIWO_2016","D13","NIWO","NIWO_058","31",,"31_02","SALIX","Salix sp.","genus",,,20,100,0,15.0,1.64,,"dbradley@neoninc.org","jlinden@field-ops.org",
"3f94b0f5-682a-4fd3-8109-d4660f47f300","NIWO_058.basePlot.vst","2016-10-04","vst_NIWO_2016","D13","NIWO","NIWO_058","40",,"40_01","SALIX","Salix sp.","genus",,,100,100,0,3.0,0.34,,"dbradley@neoninc.org","jlinden@field-ops.org",
"d5ccbc22-8d36-4eba-9ff7-baa314031b14","NIWO_064.basePlot.vst","2016-10-05","vst_NIWO_2016","D13","NIWO","NIWO_064","40",,"40_01","JUCOD","Juniperus communis L. var. depressa Pursh","variety",,,100,95,5,5.0,0.34,,"skovach@field-ops.org","dbradley@neoninc.org",
"732ca1c2-d70d-4867-b259-9a0c4fe1412e","NIWO_063.basePlot.vst","2016-10-14","vst_NIWO_2016","D13","NIWO","NIWO_063","40",,"40_01","SALIX","Salix sp.","genus",,,100,100,0,1.0,0.28,,"dbradley@neoninc.org","jlinden@field-ops.org",
"d328f81f-b52e-454e-b520-21ce5d250c13","NIWO_063.basePlot.vst","2016-10-14","vst_NIWO_2016","D13","NIWO","NIWO_063","40",,"40_02","SALIX","Salix sp.","genus",,,90,100,0,3.0,0.44,,"dbradley@neoninc.org","jlinden@field-ops.org",
"1734ee31-45a5-4889-8395-402c68632044","NIWO_063.basePlot.vst","2016-10-14","vst_NIWO_2016","D13","NIWO","NIWO_063","32",,"32_01","ABLAL","Abies lasiocarpa (Hook.) Nutt. var. lasiocarpa","variety",,,96,100,0,35.0,1.86,,"dbradley@neoninc.org","jlinden@field-ops.org",
"bfb3862b-69bb-42c7-9ce0-d0d186c9920e","NIWO_063.basePlot.vst","2016-10-14","vst_NIWO_2016","D13","NIWO","NIWO_063","31",,"31_01","PIEN","Picea engelmannii Parry ex Engelm.","species",,,10,100,0,86.0,2.88,,"dbradley@neoninc.org","jlinden@field-ops.org",
"dad09adc-71ec-4b73-ab41-21f8673acd64","NIWO_063.basePlot.vst","2016-10-14","vst_NIWO_2016","D13","NIWO","NIWO_063","41",,"41_02","JUCOD","Juniperus communis L. var. depressa Pursh","variety",,,100,95,5,3.0,0.20,,"dbradley@neoninc.org","jlinden@field-ops.org",
"43794f00-ed16-467a-a391-8ca20e3d13ae","NIWO_050.basePlot.vst","2016-10-14","vst_NIWO_2016","D13","NIWO","NIWO_050","32",,"32_01","SALIX","Salix sp.","genus",,,100,100,0,5.0,0.34,,"dbradley@neoninc.org","jlinden@field-ops.org",
"11acb354-0abc-4168-b2f3-b20d7ada9576","NIWO_063.basePlot.vst","2016-10-14","vst_NIWO_2016","D13","NIWO","NIWO_063","32",,"32_01","SALIX","Salix sp.","genus",,,4,100,0,35.0,1.86,,"dbradley@neoninc.org","jlinden@field-ops.org",
"55a50752-12bf-4037-8128-1673db8fd14d","NIWO_063.basePlot.vst","2016-10-14","vst_NIWO_2016","D13","NIWO","NIWO_063","32",,"32_03","SALIX","Salix sp.","genus",,,100,100,0,1.0,0.44,,"dbradley@neoninc.org","jlinden@field-ops.org",
"e1bc0e06-e7d4-44b7-a1f8-e3fb9828e3c0","NIWO_063.basePlot.vst","2016-10-14","vst_NIWO_2016","D13","NIWO","NIWO_063","32",,"32_02","SALIX","Salix sp.","genus",,,100,100,0,2.0,0.38,,"dbradley@neoninc.org","jlinden@field-ops.org",
"d2e11e59-0ab7-42df-b192-17e13fe5fd8f","NIWO_063.basePlot.vst","2016-10-14","vst_NIWO_2016","D13","NIWO","NIWO_063","40",,"40_02","PIEN","Picea engelmannii Parry ex Engelm.","species",,,10,100,0,3.0,0.44,,"dbradley@neoninc.org","jlinden@field-ops.org",
"90006c86-134c-43e2-aaf8-507461838e72","NIWO_063.basePlot.vst","2016-10-14","vst_NIWO_2016","D13","NIWO","NIWO_063","40",,"40_03","SALIX","Salix sp.","genus",,,100,100,0,4.0,0.44,,"dbradley@neoninc.org","jlinden@field-ops.org",
"ed8625aa-83e5-43e8-b3e0-948ba37e675d","NIWO_050.basePlot.vst","2016-10-14","vst_NIWO_2016","D13","NIWO","NIWO_050","31",,"31_02","JUCOD","Juniperus communis L. var. depressa Pursh","variety",,,25,95,5,9.0,0.36,,"dbradley@neoninc.org","jlinden@field-ops.org",
"7ab92bba-baf9-4d18-a832-13e032d981f9","NIWO_050.basePlot.vst","2016-10-14","vst_NIWO_2016","D13","NIWO","NIWO_050","31",,"31_03","SALIX","Salix sp.","genus",,,100,85,15,5.0,0.42,,"dbradley@neoninc.org","jlinden@field-ops.org",
"7623c5f1-028b-4226-8a69-2d6b3c81d919","NIWO_063.basePlot.vst","2016-10-14","vst_NIWO_2016","D13","NIWO","NIWO_063","41",,"41_01","SALIX","Salix sp.","genus",,,100,90,10,3.0,0.44,,"dbradley@neoninc.org","jlinden@field-ops.org",
"89708d54-107d-42ec-9ed6-1bffd94fafe7","NIWO_050.basePlot.vst","2016-10-14","vst_NIWO_2016","D13","NIWO","NIWO_050","31",,"31_02","SALIX","Salix sp.","genus",,,75,95,5,9.0,0.36,,"dbradley@neoninc.org","jlinden@field-ops.org",
"8e11cf80-15d1-4724-8e8c-5b17101a00dc","NIWO_050.basePlot.vst","2016-10-14","vst_NIWO_2016","D13","NIWO","NIWO_050","31",,"31_01","SALIX","Salix sp.","genus",,,100,90,10,4.0,0.48,,"dbradley@neoninc.org","jlinden@field-ops.org",
"d4c340bc-da5e-45fc-afbe-5437e4886b91","NIWO_063.basePlot.vst","2016-10-14","vst_NIWO_2016","D13","NIWO","NIWO_063","31",,"31_01","ABLAL","Abies lasiocarpa (Hook.) Nutt. var. lasiocarpa","variety",,,90,95,5,86.0,2.88,,"dbradley@neoninc.org","jlinden@field-ops.org",
"772553aa-209a-4720-af89-97ce444886ca","NIWO_050.basePlot.vst","2016-10-14","vst_NIWO_2016","D13","NIWO","NIWO_050","32",,"32_02","SALIX","Salix sp.","genus",,,100,100,0,4.0,0.36,,"dbradley@neoninc.org","jlinden@field-ops.org",
