uid,namedLocation,date,eventID,domainID,siteID,plotID,subplotID,nestedSubplotID,groupID,taxonID,scientificName,taxonRank,identificationReferences,identificationQualifier,volumePercent,livePercent,deadPercent,canopyArea,meanHeight,remarks,measuredBy,recordedBy,dataQF
"f0cf46af-9614-459f-8eab-368363b0c451","KONZ_051.basePlot.vst","2016-10-21","vst_KONZ_2016","D06","KONZ","KONZ_051","40",,"40_01","RHAR4","Rhus aromatica Aiton","species",,,100,67,33,2.2,0.72,,"kkelly@battelleecology.org","mnordby@field-ops.org",
"7d09d74a-a330-414c-9e0e-9ef1ea6219ee","KONZ_051.basePlot.vst","2016-10-21","vst_KONZ_2016","D06","KONZ","KONZ_051","40",,"40_02","RHAR4","Rhus aromatica Aiton","species",,,100,75,25,1.7,0.64,,"kkelly@battelleecology.org","mnordby@field-ops.org",
"e98cf2b3-1243-42e5-98d7-a146730e42eb","KONZ_045.basePlot.vst","2016-10-25","vst_KONZ_2016","D06","KONZ","KONZ_045","31",,"31_01","CODR","Cornus drummondii C.A. Mey.","species",,,72,98,2,7.4,1.62,,"Jhadle@battelleecology.org","mnordby@field-ops.org",
"d2947cf2-e3a4-4b26-93b8-796453628df1","KONZ_045.basePlot.vst","2016-10-25","vst_KONZ_2016","D06","KONZ","KONZ_045","31",,"31_01","ZAAM","Zanthoxylum americanum Mill.","species",,,3,99,1,7.4,1.62,,"Jhadle@battelleecology.org","mnordby@field-ops.org",
"ea1a2e8c-826a-4d99-b868-0e33521f3b5a","KONZ_045.basePlot.vst","2016-10-25","vst_KONZ_2016","D06","KONZ","KONZ_045","31",,"31_01","RHAR4","Rhus aromatica Aiton","species",,,25,96,4,7.4,1.62,,"Jhadle@battelleecology.org","mnordby@field-ops.org",
"7b576ae7-8bed-4894-aba0-2af0e709233c","KONZ_069.basePlot.vst","2016-10-26","vst_KONZ_2016","D06","KONZ","KONZ_069","40",,"40_01","RHAR4","Rhus aromatica Aiton","species",,,100,90,10,21.0,1.66,,"elaske@field-ops.org","kkelly@battelleecology.org",
"1cb5d6ce-5964-429c-9927-d782d0fcf4d6","KONZ_054.basePlot.vst","2016-10-27","vst_KONZ_2016","D06","KONZ","KONZ_054","40","3","40_01","RHAR4","Rhus aromatica Aiton","species",,,100,75,25,1.6,1.00,,"akuczera@field-ops.org","elaske@field-ops.org",
"22723ee9-6b9c-416e-ba5f-ff3a55b563a4","KONZ_057.basePlot.vst","2016-10-28","vst_KONZ_2016","D06","KONZ","KONZ_057","32",,"32_02","RHAR4","Rhus aromatica Aiton","species",,,92,98,2,1.7,1.08,,"eolsen@field-ops.org","mnordby@field-ops.org",
"5bc2db0d-b3bf-4040-a402-36acf0336ec6","KONZ_070.basePlot.vst","2016-10-28","vst_KONZ_2016","D06","KONZ","KONZ_070","31",,"31_02","CODR","Cornus drummondii C.A. Mey.","species",,,20,80,20,3.0,1.08,,"kkelly@battelleecology.org","skremidas@neoninc.org",
"ed7590c7-badb-4980-ae60-dea3f18b1be9","KONZ_057.basePlot.vst","2016-10-28","vst_KONZ_2016","D06","KONZ","KONZ_057","32",,"32_01","CODR","Cornus drummondii C.A. Mey.","species",,,5,100,0,1.5,0.86,,"eolsen@field-ops.org","mnordby@field-ops.org",
"b2b3a144-b01d-4f2d-b49a-4052be78c62d","KONZ_056.basePlot.vst","2016-10-28","vst_KONZ_2016","D06","KONZ","KONZ_056","31",,"31_01","RHAR4","Rhus aromatica Aiton","species",,,93,97,3,2.5,1.02,,"kkelly@battelleecology.org","skremidas@neoninc.org",
"93a6d6bf-c22f-419c-9451-0bd154859221","KONZ_070.basePlot.vst","2016-10-28","vst_KONZ_2016","D06","KONZ","KONZ_070","31",,"31_01","RHAR4","Rhus aromatica Aiton","species",,,40,80,20,3.0,1.24,,"kkelly@battelleecology.org","skremidas@neoninc.org",
"eb6cf711-ccfe-4391-8c63-957acab2897d","KONZ_070.basePlot.vst","2016-10-28","vst_KONZ_2016","D06","KONZ","KONZ_070","31",,"31_01","CODR","Cornus drummondii C.A. Mey.","species",,,60,70,30,3.0,1.24,,"kkelly@battelleecology.org","skremidas@neoninc.org",
"600c4dbf-675f-44b8-b766-e6f829e1c242","KONZ_070.basePlot.vst","2016-10-28","vst_KONZ_2016","D06","KONZ","KONZ_070","32",,"32_01","CODR","Cornus drummondii C.A. Mey.","species",,,45,85,15,3.0,1.22,,"kkelly@battelleecology.org","skremidas@neoninc.org",
"dd5326e6-717e-4a8b-983c-261108df4843","KONZ_070.basePlot.vst","2016-10-28","vst_KONZ_2016","D06","KONZ","KONZ_070","32",,"32_01","RHAR4","Rhus aromatica Aiton","species",,,55,90,10,3.0,1.22,,"kkelly@battelleecology.org","skremidas@neoninc.org",
"9368a1de-03aa-4361-bbff-9d2e68d58f21","KONZ_057.basePlot.vst","2016-10-28","vst_KONZ_2016","D06","KONZ","KONZ_057","32",,"32_02","CODR","Cornus drummondii C.A. Mey.","species",,,6,100,0,1.7,1.08,,"eolsen@field-ops.org","mnordby@field-ops.org",
"e9637cab-9a9f-49b5-b190-1194e88af01c","KONZ_057.basePlot.vst","2016-10-28","vst_KONZ_2016","D06","KONZ","KONZ_057","32",,"32_03","ROAR3","Rosa arkansana Porter","species",,,5,100,0,1.0,0.96,,"eolsen@field-ops.org","mnordby@field-ops.org",
"14d3bbf7-ae47-4b75-a30d-6f261901b23d","KONZ_057.basePlot.vst","2016-10-28","vst_KONZ_2016","D06","KONZ","KONZ_057","32",,"32_02","ROAR3","Rosa arkansana Porter","species",,,2,100,0,1.7,1.08,,"eolsen@field-ops.org","mnordby@field-ops.org",
