uid,namedLocation,date,eventID,domainID,siteID,plotID,subplotID,nestedSubplotID,groupID,taxonID,scientificName,taxonRank,identificationReferences,identificationQualifier,volumePercent,livePercent,deadPercent,canopyArea,meanHeight,remarks,measuredBy,recordedBy,dataQF
"2453148a-b065-4dc2-9522-4296554deaf5","ABBY_067.basePlot.vst","2015-08-03","vst_ABBY_2015","D16","ABBY","ABBY_067","21","4","21 _0","GASH","Gaultheria shallon Pursh","species",,,100,100,0,19.0,0.62,,"krian@neoninc.org","krian@neoninc.org","legacyData"
"d693f0af-853c-435a-bd0d-d7fb4ca38610","ABBY_069.basePlot.vst","2015-08-03","vst_ABBY_2015","D16","ABBY","ABBY_069","41","1","41 _0","THPL","Thuja plicata Donn ex D. Don","species",,,10,100,0,4.0,2.10,,"krian@neoninc.org","lwade@field-ops.org","legacyData"
"5b92ceb8-6d0a-4201-a8f7-0c023fa903f2","ABBY_069.basePlot.vst","2015-08-03","vst_ABBY_2015","D16","ABBY","ABBY_069","41","4","41 _1","FRPU7","Frangula purshiana (DC.) A. Gray","species",,,100,100,0,1.0,1.20,,"krian@neoninc.org","lwade@field-ops.org","legacyData"
"45fae2d6-c549-41f9-9991-3e7daab5c3ad","ABBY_069.basePlot.vst","2015-08-03","vst_ABBY_2015","D16","ABBY","ABBY_069","21","4","21 _0","COCOC","Corylus cornuta Marshall var. californica (A. DC.) Sharp","variety",,,100,100,0,1.0,1.88,"no transcription errors found","krian@neoninc.org","lwade@field-ops.org","legacyData"
"fb5d9c4f-18e2-4a73-837d-5fae5b6cdb1f","ABBY_069.basePlot.vst","2015-08-03","vst_ABBY_2015","D16","ABBY","ABBY_069","41","1","41 _0","ACCI","Acer circinatum Pursh","species",,,100,100,0,4.0,1.48,,"krian@neoninc.org","lwade@field-ops.org","legacyData"
"7063aa19-6f1d-4899-9861-4e43386444c5","ABBY_069.basePlot.vst","2015-08-03","vst_ABBY_2015","D16","ABBY","ABBY_069","41","1","41 _0","ACCI","Acer circinatum Pursh","species",,,50,100,0,4.0,2.02,,"krian@neoninc.org","lwade@field-ops.org","legacyData"
"47e3bc66-b390-4a0f-8d3a-f5e3bd24d7aa","ABBY_069.basePlot.vst","2015-08-03","vst_ABBY_2015","D16","ABBY","ABBY_069","41","1","41 _1","FRPU7","Frangula purshiana (DC.) A. Gray","species",,,100,100,0,1.0,1.22,,"krian@neoninc.org","lwade@field-ops.org","legacyData"
"30531b91-f9b2-41e1-a22a-cbb8a9247f8b","ABBY_069.basePlot.vst","2015-08-03","vst_ABBY_2015","D16","ABBY","ABBY_069","21","1","21 _0","ACCI","Acer circinatum Pursh","species",,,100,100,0,1.0,1.22,,"krian@neoninc.org","lwade@field-ops.org","legacyData"
"2b8ccfa5-7c88-4183-a206-baaf71c02c96","ABBY_069.basePlot.vst","2015-08-03","vst_ABBY_2015","D16","ABBY","ABBY_069","41","1","41 _0","VAPA","Vaccinium parvifolium Sm.","species",,,100,100,0,4.0,1.40,,"krian@neoninc.org","lwade@field-ops.org","legacyData"
"af36021f-075f-42f7-ac0c-79dc3027acdd","ABBY_069.basePlot.vst","2015-08-03","vst_ABBY_2015","D16","ABBY","ABBY_069","41","1","41 _0","RULE","Rubus leucodermis Douglas ex Torr. & A. Gray","species",,,100,10,90,4.0,1.53,,"krian@neoninc.org","lwade@field-ops.org","legacyData"
"7dbba5fd-f1d4-4351-928a-523770f2ee6f","ABBY_069.basePlot.vst","2015-08-03","vst_ABBY_2015","D16","ABBY","ABBY_069","41","4","41 _1","FRPU7","Frangula purshiana (DC.) A. Gray","species",,,100,100,0,1.0,1.87,,"krian@neoninc.org","lwade@field-ops.org","legacyData"
"e04b4b8b-12fc-4eed-83d3-28951330e000","ABBY_069.basePlot.vst","2015-08-03","vst_ABBY_2015","D16","ABBY","ABBY_069","41","1","41 _0","ACCI","Acer circinatum Pursh","species",,,90,100,0,4.0,2.04,,"krian@neoninc.org","lwade@field-ops.org","legacyData"
"a1c8aa98-cdb7-4757-9a01-a8f99bf92319","ABBY_069.basePlot.vst","2015-08-03","vst_ABBY_2015","D16","ABBY","ABBY_069","21","1","21 _0","ACCI","Acer circinatum Pursh","species",,,100,100,0,1.0,1.74,,"krian@neoninc.org","lwade@field-ops.org","legacyData"
"b3530713-4d3f-4098-83b7-2107e9de8de3","ABBY_067.basePlot.vst","2015-08-03","vst_ABBY_2015","D16","ABBY","ABBY_067","21","1","21 _0","GASH","Gaultheria shallon Pursh","species",,,99,100,0,19.0,0.90,,"krian@neoninc.org","krian@neoninc.org","legacyData"
"2d90eef0-9f95-4c6b-bf6a-3859bee56e40","ABBY_069.basePlot.vst","2015-08-03","vst_ABBY_2015","D16","ABBY","ABBY_069","21","1","21 _0","ACCI","Acer circinatum Pursh","species",,,100,100,0,1.0,1.86,,"krian@neoninc.org","lwade@field-ops.org","legacyData"
"ba4fd3f8-eaac-47ec-814e-f3760e6dcdd5","ABBY_069.basePlot.vst","2015-08-03","vst_ABBY_2015","D16","ABBY","ABBY_069","41","1","41 _0","PSME","Pseudotsuga menziesii (Mirb.) Franco","species",,,50,100,0,4.0,2.10,,"krian@neoninc.org","lwade@field-ops.org","legacyData"
