uid,namedLocation,date,eventID,domainID,siteID,plotID,subplotID,nestedSubplotID,groupID,taxonID,scientificName,taxonRank,identificationReferences,identificationQualifier,volumePercent,livePercent,deadPercent,canopyArea,meanHeight,remarks,measuredBy,recordedBy,dataQF
"456cd5c8-4902-46fe-987d-2ab860e66e91","JORN_019.basePlot.vst","2019-01-22","vst_JORN_2018","D14","JORN","JORN_019","41",,"41_01","PRGL2","Prosopis glandulosa Torr.","species",,,100,80,20,22.0,1.26,,"srose@battelleecology.org","kmatthiesen@field-ops.org",
"d61369c1-8f52-4e9a-8f7d-e19c5470ef2b","JORN_017.basePlot.vst","2019-01-23","vst_JORN_2018","D14","JORN","JORN_017","41",,"41_01","PRGL2","Prosopis glandulosa Torr.","species",,,100,75,25,23.0,0.88,,"srose@battelleecology.org","kmatthiesen@field-ops.org",
"4f12039d-d71a-4439-a65d-48b856260f0d","JORN_013.basePlot.vst","2019-01-23","vst_JORN_2018","D14","JORN","JORN_013","31",,"31_02","PRGL2","Prosopis glandulosa Torr.","species",,,100,70,30,5.0,0.60,,"srose@battelleecology.org","kmatthiesen@field-ops.org",
"6194c655-f030-49bc-b0ba-5fe0da90011b","JORN_013.basePlot.vst","2019-01-23","vst_JORN_2018","D14","JORN","JORN_013","32",,"32_02","PRGL2","Prosopis glandulosa Torr.","species",,,100,75,25,4.0,0.48,,"srose@battelleecology.org","kmatthiesen@field-ops.org",
"55d48e31-65a3-4084-8d2b-a21c80f51315","JORN_013.basePlot.vst","2019-01-23","vst_JORN_2018","D14","JORN","JORN_013","41",,"41_01","PRGL2","Prosopis glandulosa Torr.","species",,,100,70,30,4.0,0.68,,"srose@battelleecology.org","kmatthiesen@field-ops.org",
"ca0d4a82-82ef-44a0-bd9f-f5bfb1f7bdc7","JORN_017.basePlot.vst","2019-01-23","vst_JORN_2018","D14","JORN","JORN_017","40",,"40_01","PRGL2","Prosopis glandulosa Torr.","species",,,100,75,25,6.0,0.90,,"srose@battelleecology.org","kmatthiesen@field-ops.org",
"978c401c-0d60-426c-acb6-8d8f59360f5c","JORN_013.basePlot.vst","2019-01-23","vst_JORN_2018","D14","JORN","JORN_013","40",,"40_02","PRGL2","Prosopis glandulosa Torr.","species",,,100,75,25,6.0,0.56,,"srose@battelleecology.org","kmatthiesen@field-ops.org",
"8251759c-1430-4710-91ac-a142eb5d6129","JORN_017.basePlot.vst","2019-01-23","vst_JORN_2018","D14","JORN","JORN_017","32",,"32_02","PRGL2","Prosopis glandulosa Torr.","species",,,100,70,30,5.0,0.64,,"srose@battelleecology.org","kmatthiesen@field-ops.org",
"31139c1f-81a5-4ecc-8ce2-39e37fcbf148","JORN_013.basePlot.vst","2019-01-23","vst_JORN_2018","D14","JORN","JORN_013","32",,"32_01","PRGL2","Prosopis glandulosa Torr.","species",,,100,75,25,6.0,0.56,,"srose@battelleecology.org","kmatthiesen@field-ops.org",
"1b26ab10-24d4-47de-b91a-92db6fa7d25a","JORN_013.basePlot.vst","2019-01-23","vst_JORN_2018","D14","JORN","JORN_013","40",,"40_01","PRGL2","Prosopis glandulosa Torr.","species",,,100,65,35,8.0,0.48,,"srose@battelleecology.org","kmatthiesen@field-ops.org",
"0026657f-10e6-497e-9e2c-352a7b961bcf","JORN_017.basePlot.vst","2019-01-23","vst_JORN_2018","D14","JORN","JORN_017","31",,"31_01","PRGL2","Prosopis glandulosa Torr.","species",,,100,80,20,7.0,0.92,,"srose@battelleecology.org","kmatthiesen@field-ops.org",
"74d6c174-baab-429c-b36f-3fcb8cff9548","JORN_017.basePlot.vst","2019-01-23","vst_JORN_2018","D14","JORN","JORN_017","31",,"31_02","PRGL2","Prosopis glandulosa Torr.","species",,,100,80,20,14.0,1.02,,"srose@battelleecology.org","kmatthiesen@field-ops.org",
"6ea31a04-5198-48d5-a101-1ed54e4916fa","JORN_013.basePlot.vst","2019-01-23","vst_JORN_2018","D14","JORN","JORN_013","31",,"31_03","PRGL2","Prosopis glandulosa Torr.","species",,,100,80,20,9.0,0.70,,"srose@battelleecology.org","kmatthiesen@field-ops.org",
"fb88f9d6-8234-4b68-a041-2bf52fb71ae7","JORN_013.basePlot.vst","2019-01-23","vst_JORN_2018","D14","JORN","JORN_013","31",,"31_01","PRGL2","Prosopis glandulosa Torr.","species",,,100,70,30,6.0,0.74,,,,
"2c2ea226-baf8-42af-aa39-703dd8509c3d","JORN_017.basePlot.vst","2019-01-23","vst_JORN_2018","D14","JORN","JORN_017","32",,"32_01","PRGL2","Prosopis glandulosa Torr.","species",,,100,85,15,5.0,0.70,,"srose@battelleecology.org","kmatthiesen@field-ops.org",
