uid,namedLocation,date,eventID,domainID,siteID,plotID,subplotID,nestedSubplotID,groupID,taxonID,scientificName,taxonRank,identificationReferences,identificationQualifier,volumePercent,livePercent,deadPercent,canopyArea,meanHeight,remarks,measuredBy,recordedBy,dataQF
"4949ad15-dc0e-40ae-aae5-cecdb08d73a2","SOAP_043.basePlot.vst","2015-10-05","vst_SOAP_2015","D17","SOAP","SOAP_043","39","1","39 _0","ARVIM","Arctostaphylos viscida Parry ssp. mariposa (Dudley) P.V. Wells","subspecies",,,100,95,5,5.0,2.02,,"krian@neoninc.org","emccarthy@field-ops.org","legacyData"
"50aaefe7-1b5e-47d8-8558-b13051891f70","SOAP_043.basePlot.vst","2015-10-05","vst_SOAP_2015","D17","SOAP","SOAP_043","39",,"39 _0","TODI","Toxicodendron diversilobum (Torr. & A. Gray) Greene","species",,,1,100,0,5.0,2.66,,"krian@neoninc.org","emccarthy@field-ops.org","legacyData"
"dc5cddd6-a09c-4202-bf63-993e9d108dc9","SOAP_043.basePlot.vst","2015-10-05","vst_SOAP_2015","D17","SOAP","SOAP_043","39","3","39_02","ARVIM","Arctostaphylos viscida Parry ssp. mariposa (Dudley) P.V. Wells","subspecies",,,99,75,25,39.0,2.86,,"krian@neoninc.org","emccarthy@field-ops.org","legacyData"
"8464a962-ec3f-4a2b-9bba-4b23490acd06","SOAP_043.basePlot.vst","2015-10-05","vst_SOAP_2015","D17","SOAP","SOAP_043","39","1","39_01","ARVIM","Arctostaphylos viscida Parry ssp. mariposa (Dudley) P.V. Wells","subspecies",,,100,95,5,5.0,2.02,,"krian@neoninc.org","emccarthy@field-ops.org","legacyData"
"eabdd37d-206e-440e-b296-c87c40386af6","SOAP_043.basePlot.vst","2015-10-05","vst_SOAP_2015","D17","SOAP","SOAP_043","39",,"39_02","TODI","Toxicodendron diversilobum (Torr. & A. Gray) Greene","species",,,1,100,0,39.0,3.10,,"krian@neoninc.org","emccarthy@field-ops.org","legacyData"
"b9f945ee-b18b-4f71-a137-6d419cfc3614","SOAP_043.basePlot.vst","2015-10-05","vst_SOAP_2015","D17","SOAP","SOAP_043","39","3","39 _0","ARVIM","Arctostaphylos viscida Parry ssp. mariposa (Dudley) P.V. Wells","subspecies",,,99,75,25,5.0,2.66,,"krian@neoninc.org","emccarthy@field-ops.org","legacyData"
"cca4288f-7844-4475-8faa-7ad59b7b5bc8","SOAP_060.basePlot.vst","2015-10-21","vst_SOAP_2015","D17","SOAP","SOAP_060","39",,"39_05","RHIL","Rhamnus ilicifolia Kellogg","species",,,1,100,0,13.0,3.10,"proofed and no errors","krian@neoninc.org","krian@neoninc.org","legacyData"
"a101fc7a-217c-4437-b1a7-c0799d3c049c","SOAP_060.basePlot.vst","2015-10-21","vst_SOAP_2015","D17","SOAP","SOAP_060","39",,"39_05","CEMOG","Cercocarpus montanus Raf. var. glaber (S. Watson) F.L. Martin","variety",,,60,95,5,13.0,3.10,,"krian@neoninc.org","krian@neoninc.org","legacyData"
"735f9317-60f5-4abb-bd6e-20d9effca1af","SOAP_060.basePlot.vst","2015-10-21","vst_SOAP_2015","D17","SOAP","SOAP_060","39",,"39_03","TODI","Toxicodendron diversilobum (Torr. & A. Gray) Greene","species",,,2,100,0,4.0,2.50,,"krian@neoninc.org","krian@neoninc.org","legacyData"
"2f704d2e-11eb-4f85-843a-73af20d33ae0","SOAP_060.basePlot.vst","2015-10-21","vst_SOAP_2015","D17","SOAP","SOAP_060","39",,"39_05","ARVIM","Arctostaphylos viscida Parry ssp. mariposa (Dudley) P.V. Wells","subspecies",,,36,90,10,13.0,3.08,,"krian@neoninc.org","krian@neoninc.org","legacyData"
"bc3821db-f4a9-4363-b602-9049879f7d46","SOAP_060.basePlot.vst","2015-10-21","vst_SOAP_2015","D17","SOAP","SOAP_060","39",,"39_03","LOIN4","Lonicera interrupta Benth.","species",,,1,95,5,4.0,2.50,"proofed and no errors","krian@neoninc.org","krian@neoninc.org","legacyData"
"1810b481-6e70-489c-8edf-0465a577d5f3","SOAP_060.basePlot.vst","2015-10-21","vst_SOAP_2015","D17","SOAP","SOAP_060","23",,"23_01","ARVIM","Arctostaphylos viscida Parry ssp. mariposa (Dudley) P.V. Wells","subspecies",,,38,80,20,31.0,2.00,,"krian@neoninc.org","krian@neoninc.org","legacyData"
"2d1cbd54-906a-4fc3-9b1d-675361728aea","SOAP_060.basePlot.vst","2015-10-21","vst_SOAP_2015","D17","SOAP","SOAP_060","39",,"39_05","CECU","Ceanothus cuneatus (Hook.) Nutt.","species",,,1,95,5,13.0,3.10,,"krian@neoninc.org","krian@neoninc.org","legacyData"
"43aab7a5-a3bf-4052-80f7-aa3f6192c69b","SOAP_060.basePlot.vst","2015-10-21","vst_SOAP_2015","D17","SOAP","SOAP_060","39",,"39_04","LOIN4","Lonicera interrupta Benth.","species",,,1,100,0,4.4,4.70,,"krian@neoninc.org","krian@neoninc.org","legacyData"
