uid,namedLocation,date,eventID,domainID,siteID,plotID,subplotID,nestedSubplotID,groupID,taxonID,scientificName,taxonRank,identificationReferences,identificationQualifier,volumePercent,livePercent,deadPercent,canopyArea,meanHeight,remarks,measuredBy,recordedBy,dataQF
"61d38c34-cfa1-4dbd-9444-61334cbd0b7a","JORN_055.basePlot.vst","2015-04-22","vst_JORN_2015","D14","JORN","JORN_055",,,"4","PRGL2","Prosopis glandulosa Torr.","species",,,100,90,10,4.5,1.12,,"amahood@field-ops.org","shiebert@neoninc.org","legacyData"
"b063ee58-07a6-4af5-8aef-1edd65f99c27","JORN_061.basePlot.vst","2015-04-22","vst_JORN_2015","D14","JORN","JORN_061",,,"2","PRGL2","Prosopis glandulosa Torr.","species",,,100,85,15,6.0,1.10,,"amahood@field-ops.org","shiebert@neoninc.org","legacyData"
"738b67f3-596f-4678-8b04-622e08c403ae","JORN_062.basePlot.vst","2015-04-23","vst_JORN_2015","D14","JORN","JORN_062",,,"4","PRGL2","Prosopis glandulosa Torr.","species",,,100,92,8,27.5,1.86,,"shiebert@neoninc.org","tcondo@field-ops.org","legacyData"
"cf07c547-a607-4211-9342-ab3cec4726ca","JORN_053.basePlot.vst","2015-04-23","vst_JORN_2015","D14","JORN","JORN_053",,,"3","PRGL2","Prosopis glandulosa Torr.","species",,,100,75,25,1.8,0.52,,"amahood@field-ops.org","eandrews@field-ops.org","legacyData"
"faae9216-7b8b-4cf4-aea0-e67eef0c05f9","JORN_042.basePlot.vst","2015-04-23","vst_JORN_2015","D14","JORN","JORN_042",,,"NA NA","PRGL2","Prosopis glandulosa Torr.","species",,,100,93,7,6.2,0.86,,"tcondo@field-ops.org","shiebert@neoninc.org","legacyData"
"35a7a64e-c657-4e93-8e60-91bbf4c31e80","JORN_057.basePlot.vst","2015-04-23","vst_JORN_2015","D14","JORN","JORN_057",,,"3","EPTR","Ephedra trifurca Torr. ex S. Watson","species",,,100,81,19,2.8,1.12,,"tcondo@field-ops.org","shiebert@neoninc.org","legacyData"
"c73bfb94-4a4a-4246-acfd-cbe3a96b7f6c","JORN_066.basePlot.vst","2015-04-23","vst_JORN_2015","D14","JORN","JORN_066",,,"6","PRGL2","Prosopis glandulosa Torr.","species",,,100,87,13,0.7,0.44,,"helias@field-ops.org","amahood@field-ops.org","legacyData"
"f2aeeda5-7a8b-48fd-b8ea-f108a59ddc0e","JORN_057.basePlot.vst","2015-04-23","vst_JORN_2015","D14","JORN","JORN_057",,,"2","PRGL2","Prosopis glandulosa Torr.","species",,,100,75,25,9.3,1.22,,"tcondo@field-ops.org","shiebert@neoninc.org","legacyData"
"bb551901-8ebc-481a-b42f-d52a075a44f2","JORN_059.basePlot.vst","2015-04-23","vst_JORN_2015","D14","JORN","JORN_059",,,"9","PRGL2","Prosopis glandulosa Torr.","species",,,100,60,40,6.5,1.68,,"eandrews@field-ops.org","helias@field-ops.org","legacyData"
"41a1f239-2f02-4aa0-aba4-cf675e084be3","JORN_054.basePlot.vst","2015-04-24","vst_JORN_2015","D14","JORN","JORN_054",,,"3","PRGL2","Prosopis glandulosa Torr.","species",,,100,90,10,1.8,0.44,,"tcondo@field-ops.org","jmerems@field-ops.org","legacyData"
