uid,namedLocation,date,eventID,domainID,siteID,plotID,subplotID,nestedSubplotID,groupID,taxonID,scientificName,taxonRank,identificationReferences,identificationQualifier,volumePercent,livePercent,deadPercent,canopyArea,meanHeight,remarks,measuredBy,recordedBy,dataQF
"bb031228-2ce5-49ff-a9f9-260abdf6de9f","TEAK_045.basePlot.vst","2015-08-13","vst_TEAK_2015","D17","TEAK","TEAK_045","23",,"23 _0","ARPA6","Arctostaphylos patula Greene","species",,,100,80,20,3.0,1.38,,"kzias@field-ops.org","krian@neoninc.org","legacyData"
"0a570ed8-284e-48bb-b71f-15dd13089741","TEAK_045.basePlot.vst","2015-08-13","vst_TEAK_2015","D17","TEAK","TEAK_045","23",,"23_04","ARPA6","Arctostaphylos patula Greene","species",,,100,80,20,16.0,1.34,,"kzias@field-ops.org","krian@neoninc.org","legacyData"
"05285b8f-7e4d-448a-a40e-eccd65ece751","TEAK_045.basePlot.vst","2015-08-13","vst_TEAK_2015","D17","TEAK","TEAK_045","23",,"23_03","ARPA6","Arctostaphylos patula Greene","species",,,100,85,15,3.0,1.00,,"kzias@field-ops.org","krian@neoninc.org","legacyData"
"ea2bc645-4516-44f0-b262-752856c7cf79","TEAK_045.basePlot.vst","2015-08-13","vst_TEAK_2015","D17","TEAK","TEAK_045","23",,"23_01","ARPA6","Arctostaphylos patula Greene","species",,,100,60,40,3.0,1.16,,"kzias@field-ops.org","krian@neoninc.org","legacyData"
"e6c5e288-be2a-4d71-baeb-6228b0a480d0","TEAK_045.basePlot.vst","2015-08-13","vst_TEAK_2015","D17","TEAK","TEAK_045","23",,"23_05","ARPA6","Arctostaphylos patula Greene","species",,,100,90,10,2.0,0.74,"proofed and no errors","kzias@field-ops.org","krian@neoninc.org","legacyData"
"e3c9af16-fe21-4a7d-ad55-1476072e4457","TEAK_045.basePlot.vst","2015-08-13","vst_TEAK_2015","D17","TEAK","TEAK_045","23",,"23 _0","ARPA6","Arctostaphylos patula Greene","species",,,100,75,25,3.0,1.10,,"kzias@field-ops.org","krian@neoninc.org","legacyData"
"50a7a8d9-0c89-4b38-841d-79f1994042f2","TEAK_045.basePlot.vst","2015-08-13","vst_TEAK_2015","D17","TEAK","TEAK_045","23",,"23 _0","ARPA6","Arctostaphylos patula Greene","species",,,100,60,40,3.0,1.16,,"kzias@field-ops.org","krian@neoninc.org","legacyData"
"025f2dbb-d89b-4422-80a4-3f42b7260795","TEAK_045.basePlot.vst","2015-08-13","vst_TEAK_2015","D17","TEAK","TEAK_045","23",,"23_02","ARPA6","Arctostaphylos patula Greene","species",,,100,75,25,3.0,1.06,,"kzias@field-ops.org","krian@neoninc.org","legacyData"
"1c64369f-d8df-4372-bcd5-fbbf7a784d94","TEAK_045.basePlot.vst","2015-08-13","vst_TEAK_2015","D17","TEAK","TEAK_045","23",,"23 _0","ARPA6","Arctostaphylos patula Greene","species",,,100,90,10,3.0,0.84,"proofed and no errors","kzias@field-ops.org","krian@neoninc.org","legacyData"
"044898b0-da5d-4426-bec4-957706ae2f2c","TEAK_045.basePlot.vst","2015-08-13","vst_TEAK_2015","D17","TEAK","TEAK_045","23",,"23 _0","ARPA6","Arctostaphylos patula Greene","species",,,100,85,15,3.0,1.06,,"kzias@field-ops.org","krian@neoninc.org","legacyData"
"72a5d202-b3ae-4dc9-a610-7f99fc6a3218","TEAK_048.basePlot.vst","2015-08-20","vst_TEAK_2015","D17","TEAK","TEAK_048","21",,"21_02","ARPA6","Arctostaphylos patula Greene","species",,,100,80,20,8.0,1.34,,"jbolis@neoninc.org","kzias@field-ops.org","legacyData"
"05287402-a1f2-4950-a7d9-d11d46748ed6","TEAK_048.basePlot.vst","2015-08-20","vst_TEAK_2015","D17","TEAK","TEAK_048","21",,"21_01","ARPA6","Arctostaphylos patula Greene","species",,,100,50,50,3.0,0.98,"proofed and no errors","jbolis@neoninc.org","kzias@field-ops.org","legacyData"
"0426c608-493b-4148-8e41-7039e91eb174","TEAK_048.basePlot.vst","2015-08-20","vst_TEAK_2015","D17","TEAK","TEAK_048","21",,"21_03","ARPA6","Arctostaphylos patula Greene","species",,,100,85,15,3.0,1.10,,"jbolis@neoninc.org","kzias@field-ops.org","legacyData"
"235b6ba3-3985-402e-a08a-67e9835a57f5","TEAK_048.basePlot.vst","2015-08-20","vst_TEAK_2015","D17","TEAK","TEAK_048","21",,"21 _0","ARPA6","Arctostaphylos patula Greene","species",,,100,80,20,3.0,1.24,,"jbolis@neoninc.org","kzias@field-ops.org","legacyData"
"0d0db32b-2383-402a-a802-31daeb2b0797","TEAK_048.basePlot.vst","2015-08-20","vst_TEAK_2015","D17","TEAK","TEAK_048","21",,"21 _0","ARPA6","Arctostaphylos patula Greene","species",,,100,50,50,3.0,0.98,"proofed and no errors","jbolis@neoninc.org","kzias@field-ops.org","legacyData"
"d1d475cd-59bd-4c8e-a02f-1730148c2823","TEAK_048.basePlot.vst","2015-08-20","vst_TEAK_2015","D17","TEAK","TEAK_048","21",,"21 _0","ARPA6","Arctostaphylos patula Greene","species",,,100,85,15,3.0,1.06,,"jbolis@neoninc.org","kzias@field-ops.org","legacyData"
